SquareFeet,Bedrooms,Bathrooms,Neighborhood_Category,YearBuilt,Price
0.23,0.67,0.5,1,0.8,229353.7218
0.19,0.67,1,0,0.8,104943.8742
0.91,0,1,1,0.56,299611.5195
0.49,0.33,1,1,0.3,215799.9373
0.26,0,0,0,0.68,190502.1441
0.93,0.33,0,0,0.42,254245.0005
0.04,0,1,0.5,0.55,123238.4284
0.36,1,0,0,0.97,118958.4166
0.4,0.67,0,1,0.27,179287.5979
0.4,0,0,0,0.49,154306.8731
0.31,0.67,0.5,1,0.9,179365.654
0.94,0.33,0.5,0.5,0.59,388871.8514
0.6,1,0,0.5,0.56,287773.7266
0.04,0.67,0,0,0.93,104596.8299
0.82,0,0,0.5,0.66,266521.0785
0.46,0,1,0,0.97,172195.137
0.84,1,0.5,0,0.85,334981.8028
0.2,0.33,1,0.5,0.18,106921.3606
0.9,1,0,0.5,0.32,357807.8156
0.48,1,0,1,0.93,290435.874
0.55,0.67,1,0,0.62,210711.071
0.6,0.33,0,0.5,0.61,224132.8456
0.57,1,0.5,0.5,0.9,268554.3571
0.7,0.67,0.5,0.5,0.9,205365.1479
0.66,0.67,0,1,0.41,238032.2436
0.4,0.33,0.5,1,0.32,214568.0226
0.1,0.33,0,0.5,0.52,74284.36671
0.97,0.67,0,0.5,0.37,279979.0243
0.11,0.33,0,0.5,0.46,142137.1855
0.73,0.67,0.5,0.5,0.75,206995.5176
0.98,0.33,1,0,0.08,411872.3898
0.73,0.33,0.5,1,0.83,226787.2977
0.91,0.33,0.5,1,1,341327.6243
0.23,0,1,1,0.11,164937.9049
0.31,0.33,0.5,0,0.07,160310.1216
0.52,0,0,1,0.01,258654.1233
0.03,0.67,0.5,1,0.11,197643.6487
0.08,1,0,0,0.68,209892.2124
0.01,1,0,1,0.97,206669.0194
0.67,1,0.5,0.5,0,349978.138
0.51,0.67,1,0.5,0.13,134841.1066
0.14,0.33,0.5,0.5,0.73,225073.7707
0.84,0,0.5,0,0.27,255211.5501
0.14,0.67,0.5,0,0.58,190984.2533
0.42,1,0,1,0.25,205935.3369
0.42,1,0,1,0.68,196297.5071
0.59,1,1,0.5,1,292337.8737
0.96,1,1,0,0.1,334213.0127
0.46,0,0.5,1,0.76,170041.2874
0.11,1,1,0.5,0.25,223705.1528
0.39,0,0.5,1,0.45,197295.9584
0.58,1,0,0.5,0.32,246396.1653
0.48,0.67,0.5,0.5,0.68,280086.8142
0.47,0,0.5,1,0.93,198708.2902
0.95,0,0.5,0.5,0.03,267131.054
0.53,0.67,0.5,1,0.73,166792.1291
0.02,1,1,1,0,185516.9512
0.91,1,0.5,1,0.37,266085.8717
0.24,0.33,0,0.5,0.7,282128.2234
0.02,0.33,0.5,0,0.42,194930.48
0.33,0,0,0,0.38,213160.899
0.73,0.33,1,1,0.21,174168.786
0.41,0.67,0.5,0.5,0.11,187780.8348
0.95,0.67,0,0,0.44,304192.4246
0.11,0.67,0.5,0,0.9,84495.80018
0.95,0,0.5,0,0.9,328807.3896
0.27,0.67,1,0.5,0.32,159599.0029
0.35,0,0,1,0.92,278434.8474
0.99,0,0,0.5,0.79,265207.4546
0.7,0.67,0,0.5,0.24,362595.3077
0.47,0.67,0.5,0.5,0.38,166078.0528
0.42,0,1,0.5,0.48,161716.1985
0.88,0.67,0.5,0.5,0.92,357940.7286
0.51,0.33,1,0.5,0.01,276395.5629
0.97,0,1,0,0.14,299372.332
0.79,1,0,0.5,0.83,275874.5236
0.29,0,1,1,0.85,144219.9663
0.57,0.67,0,1,0.9,211877.2748
0.12,0.67,0.5,0,0.38,202087.0174
0.68,0,0.5,1,0.37,313696.5894
0.22,0,1,0.5,0.15,225947.2586
0.07,1,0,1,0.54,189382.9105
0.52,1,0,0,0.85,274458.8937
0.66,0,0.5,0,0.7,282878.0938
0.19,0.67,1,1,0.76,82390.10398
0.54,0,0,0.5,0.63,159393.8836
0.94,0.33,0,1,0.18,266012.6497
0.77,0.33,1,0,0.44,241625.8053
0.46,0.67,0.5,0.5,0.08,353402.624
0.94,0,0,0,0.59,429118.7292
0.32,0,0,0.5,0.9,172772.7194
0.81,0.33,1,0,0.28,208060.2872
0.85,0,1,1,0.41,184398.9669
0.14,0.67,0,0.5,0.35,184089.8067
0.99,0.67,0,0,0.59,360190.8296
0.93,1,1,0,0.85,354839.0491
0.49,0.67,1,0,0.72,249558.4132
0.66,0,0,1,0.79,191682.1422
0.91,0,1,1,0.41,313663.8729
0.29,0.33,0,0,0.52,255479.7307
0.92,0.33,1,0,0.31,198835.744
0.32,0.67,0,1,0.49,123757.3955
0.31,1,0,1,0.69,165863.7361
0.82,0,1,0.5,0.15,337496.9794
0.07,1,0.5,0,0.41,94381.05694
0.29,0,0,1,0.75,252196.846
0.59,0.67,0.5,0,0.52,263575.7241
0.24,0.67,0.5,0.5,0.93,135825.8605
0.24,0.33,1,0.5,0.03,176523.2378
0.59,1,0,0,0.63,265316.8398
0.19,0.33,0.5,1,0.69,164128.2751
0.08,0.67,0,0.5,0.35,187012.1505
0.22,1,0,0,0.87,196940.927
0.94,0,0.5,1,0.39,181776.422
0.61,0.33,0.5,0,0.76,268119.6718
0.21,0.67,0,0,0.9,140547.4842
0.68,0,0.5,1,1,266340.4005
0.82,0.67,0.5,0,0.86,306781.1198
0.6,0,0,0,0.48,188201.8214
0.14,0.33,0.5,1,0.72,113367.3387
0.93,0,0.5,0,0.96,309474.2736
0.09,1,0,1,0,130258.2842
0.95,0,0.5,1,0.41,348050.0877
0.58,0.67,1,0.5,0.75,325377.8276
0.06,0,0,0.5,0.93,169686.4915
0.1,0.33,1,0,0.25,188967.6612
0.16,0.67,0,0,0.96,116086.6149
0.9,0.67,1,0,0.17,340154.392
0.94,0.67,1,1,0.96,415164.6638
0.07,0.67,0.5,1,0.55,90531.41343
0.01,1,0,0.5,0.96,66344.67791
0.66,0.67,0,0.5,0.69,282085.9661
0.21,0.67,0.5,0,0.04,301997.1638
0.12,0.67,0.5,1,0.18,75114.23371
0.46,0.33,1,1,0.21,175193.0568
0.57,0.33,0,1,0.9,174965.5131
0.56,0.67,0.5,0.5,0.13,230377.6648
0.06,1,0.5,0.5,0.24,264243.9762
0.45,0,1,1,0.83,238660.2217
0.44,1,1,1,0.21,200694.2928
0.17,0.67,0.5,1,0.89,165860.1643
0,0.67,1,0,0.83,130353.5402
0.68,1,0,1,0.82,347488.1045
0.72,0.67,1,1,0.21,166589.9931
0.95,0,0,0.5,0.86,290024.5766
0.15,0.33,0.5,1,0.28,116721.1145
0.45,0,0.5,0.5,0.04,221685.145
0.3,0,1,0.5,0.52,208389.9909
0.87,0,0.5,0.5,0.32,300235.1173
0.62,1,1,1,0.97,242807.1539
1,1,1,0,0.08,397428.4416
0.69,0,1,0,0.94,248171.2266
0.5,1,1,1,0.49,238593.2546
0.16,0.67,0,0.5,0.42,157809.9428
0.28,0.33,0,0.5,0.18,233325.713
0.6,1,0.5,0,0.49,205291.5708
0.31,1,1,1,0.89,191072.1951
0.36,0,0.5,0.5,0.61,85453.87339
0.7,0.33,1,1,0.96,269849.822
0.82,0.67,0.5,1,0.94,346118.1719
0.91,0.67,0,0,0.41,368325.5186
0.9,0.33,0.5,0.5,0.39,331892.1869
0.57,0.67,1,1,0.35,276684.3541
0.27,0.33,1,0,0.9,204108.6783
0.2,0,0.5,0.5,0.54,223552.1146
1,0.67,0.5,0.5,0.35,439670.9472
0.66,0.67,1,0,0.11,253670.3223
0.41,0.33,0.5,0,1,149323.1174
0.6,0.67,0,0.5,0.58,197101.8797
0.68,1,1,0,0.69,212695.5486
0.25,0,1,1,0.63,206710.0343
0.61,0.67,0,0,0.93,364608.6445
0.01,0.67,0.5,1,0.35,163697.121
0.1,0.67,0,1,1,108453.295
0.24,0.33,1,0,0.2,214059.6401
0.4,0,0,1,0.83,181410.1431
0.44,0,0.5,0,1,275331.5685
0.09,0.67,0.5,1,0.01,139816.8106
0.48,0.67,1,0.5,0.61,244513.3986
0.92,0.33,1,0,0.51,228222.5111
0.33,0,0,0,0.07,171565.5079
0.96,1,0.5,0.5,0.68,222084.5755
0.67,0.67,0,0.5,0.79,253037.3399
0.35,1,1,0.5,0.25,168760.79
0.01,1,0,0.5,0.27,224463.0568
0.81,0,0.5,0,0.44,323030.3203
0.85,1,1,1,0.87,288781.7944
0.91,0.67,0,0.5,0.75,307995.3809
0.91,0.67,0,0.5,0.8,375703.5257
0.56,0.33,0.5,0,0.48,132450.1064
0.7,0,0.5,1,0.7,268137.904
0.39,0,0,1,0.04,139427.1129
0.22,1,0.5,0,0.17,240913.5364
0.15,0.67,1,0,0.96,134511.6598
0.4,0.67,0,1,0.51,208778.1908
0.88,0.33,0,1,0.7,328078.7933
0.42,1,1,0,0.87,287393.4934
0.51,0.67,0.5,0.5,0.8,258965.3457
0.69,0,1,0.5,0.14,365183.2901
0.7,0.33,1,1,0.21,230954.6734
0.28,0,0,0,0.37,177624.1402
0.15,0.33,1,0.5,0.25,157721.5142
0.21,0,0.5,0,0.35,68480.98129
0.63,1,0,0,0.89,226713.6773
0.87,0.67,0.5,1,0.48,308229.9415
0.63,0,1,0,0.93,91677.43402
0.78,1,1,0,0.94,230257.6206
0.09,0,0.5,0,0.9,136165.7252
0.23,1,0,1,0.77,138348.0948
0.38,0.33,1,1,0.03,197965.6776
0.18,1,1,1,0.56,270541.9679
0.65,0,1,1,0.38,225576.7292
0.79,0.67,0,1,0.39,267761.5589
0.17,0.33,0,0,0.72,105022.4998
0.08,0.33,1,1,0.11,230757.481
0.59,1,0,0.5,0.66,227069.0596
0.75,0,0.5,0.5,0.38,309652.9256
0.81,1,1,1,0.96,277489.825
0.67,0.33,0.5,0,0.25,262546.3515
0.01,0.67,0,0.5,0.86,169450.7569
0.72,1,0,1,0.15,226541.4075
0.55,0,0.5,1,0.76,229008.1436
0.29,1,0,0,0.75,186009.6099
0.94,1,1,0,0.9,286214.0781
0.1,1,0.5,1,0.86,154658.2516
0.26,0.67,0.5,0.5,0.92,282376.6257
0.94,0,1,0,0.76,352857.8435
0.25,0,0,1,0.38,127781.5194
0.88,0.33,0.5,1,0.25,335445.6511
0.86,0.33,0.5,1,0.42,327623.5498
0.39,1,1,1,0.13,164750.4541
0.53,0.33,0,1,0,224720.8177
0.03,0,0.5,0,0.66,117973.9191
0.29,1,0,0.5,0.44,167729.9235
0.16,0.33,0.5,0,0.82,214012.9742
0.73,0.67,0,1,0.89,199573.2342
0.83,0.33,0.5,0,0.17,193963.0513
0.85,0.67,0,0,0.41,355770.2432
0.72,0.33,0,0,0.62,220602.1255
0.46,0,0.5,0.5,0.58,278351.4011
0.7,0.33,0,1,0.68,235288.7723
0.85,0.67,0,1,0.97,262221.5572
0.28,0.67,1,0,0.87,232459.7496
0.55,0.33,1,0,0.73,277423.657
0.61,1,1,0,0.44,241061.0759
0.65,0.67,1,0,0.51,314652.6963
0.26,0,0,0,0.68,150152.7603
0.26,0.33,0.5,1,0.06,218760.3111
0.31,0.67,0.5,0.5,0.96,191267.7633
0.59,0.33,1,0,0.85,259737.1014
0.68,0.33,0.5,0.5,0.44,270724.2459
0.06,1,0.5,0,0.24,75053.70924
0.44,0.33,0,0,0.79,189459.7352
0.14,0.33,0,0.5,0.92,118632.5865
0.46,0.33,0.5,0,0.48,283539.5602
0.96,0,0,0.5,0.38,251010.3016
0.31,0.33,1,1,0.01,203814.2938
0.42,0,1,1,0.08,152927.6148
0.95,0.33,0.5,1,0.27,244763.5879
0.84,1,0.5,0.5,0.92,347259.9597
0.88,1,1,0,0.13,321239.9937
0.97,0.67,0.5,0,0.69,299789.8602
0.34,0.33,0.5,1,0.17,170156.9123
0.58,1,0,0.5,0.66,248642.8772
0.16,1,0,1,0.21,205368.8882
0.17,0.33,1,0.5,0.1,88388.61788
0.59,0.67,1,0,0.62,279727.2791
0.74,0,1,0,0.28,310950.8097
0.02,1,1,0,0.07,202539.56
0.85,1,1,1,0.61,293454.9811
0.72,0,0,0,0.83,218715.864
0.52,1,0.5,0.5,0.35,295466.6019
0.1,0,1,0.5,0.15,205170.6695
0.32,0,1,1,0.01,121689.3278
0.42,0.67,0,1,0.54,288401.201
0.99,0,0,1,0.54,268392.9939
0.69,0,0,0.5,0.99,313033.5108
0.22,0,0,0,0.17,172927.8069
0.36,0,0.5,0.5,0.39,199032.1422
0.56,1,0.5,1,0.3,195098.6286
0.98,0,0,0.5,0.66,343169.5906
0.47,1,0,0,0.52,263821.7271
0.08,0.33,1,0,0.92,128658.7131
0.07,0.33,0.5,1,0.77,77839.02762
0.78,0,1,0.5,0.38,183877.879
0.15,0.67,0,1,0.17,197023.1789
0.1,0.67,1,1,0.94,85998.69492
0.33,1,0,1,0.01,126281.6195
0.24,1,0.5,1,0.61,135797.0038
0.95,0.33,1,0.5,0.68,337505.2765
0.06,1,1,1,0.27,241668.553
0.71,0.67,1,0,0.24,256707.7011
0.35,0.33,0.5,1,0.1,149545.9492
0.48,0,0.5,0,0.31,241612.5131
0.74,1,1,0.5,0.65,214765.1198
0.33,0,1,1,0.7,133018.1038
0.56,1,1,0.5,0.34,254832.9183
0.89,0.67,0,0,0.03,381653.5115
0.74,1,0,0,0.39,320524.3843
0.88,0.67,0,0.5,0.32,420164.2758
0.87,0.67,0.5,1,0.45,270742.1768
0.35,0,1,0.5,0.17,205865.1313
0.2,1,0,1,0.18,53380.2854
0.46,0,1,0,0.46,209158.6257
0.68,0.67,0.5,1,0.35,248555.2849
0.5,0.67,0,0,0.76,280264.9242
0.81,0.67,1,0,0.75,284045.2439
0.58,0.67,0.5,0.5,0.1,267049.7853
0.16,0.33,0.5,1,0.08,121100.8071
0.87,0.67,0,0.5,0.72,359058.5112
0.79,1,0.5,0.5,0.86,316460.9923
0.91,0.67,0.5,1,0.79,343107.1058
0.78,0.33,0,0,0.44,274178.0316
0.79,1,1,1,0.75,263301.6601
0.71,0.33,0.5,1,0.97,283022.3451
0.34,0.33,1,0,0.59,169235.93
0.67,1,1,0,0.56,254549.58
0.25,0.33,1,0,0.52,198641.0469
0.28,0.67,0,1,0.99,279796.3001
0.3,0,0.5,0,0.24,187427.4974
0.9,0,0,1,0.96,284453.7696
0.05,0,1,0,0.83,182933.745
0.91,1,0.5,0,0.97,287941.7511
0.19,1,1,0,0.58,190658.9029
0.43,1,1,1,0.49,309724.5531
0.31,0,0,0.5,0.66,197252.0578
0.38,0,0,1,0.38,250510.4954
0.96,1,0.5,1,0.7,311779.6517
0.1,0,0.5,0.5,0.55,117343.1867
0.42,0.33,1,0.5,0.13,217027.5272
0.02,0.33,1,0.5,0.28,123914.6947
0.43,0,1,1,0.03,203157.9048
0.63,1,0,0,0.15,219619.1893
0.66,0.67,0.5,0.5,0.96,234523.8965
0.69,0.67,0,0,0.35,241574.8759
0.39,0,0,1,0.37,228886.8711
0.24,0.67,1,0.5,0.13,210986.3449
0.04,1,1,0,0.52,124829.1375
0.57,0.33,1,0,0.66,168339.9546
0.99,0.33,0,0.5,0.37,335456.5185
0.09,1,1,1,0.89,125583.3465
0.4,0.67,0,0.5,0.65,190671.4212
0.47,0,0,0,0.1,155361.9642
0.97,0.33,0,0,0.89,336101.4253
0.13,0.67,0.5,0,0.77,246246.0522
0.87,0.67,0,1,0.9,255500.2205
0.15,0.33,1,0,0.01,62549.70434
0.83,0.33,1,0.5,0.55,186477.0314
0.61,0,0.5,1,0.15,304181.2258
0.91,1,1,0,0.61,232839.0753
0.16,0.67,1,1,0.51,255517.2139
0.77,0,1,1,0.15,220465.7067
0.72,0.33,0.5,0.5,0.15,273193.4065
0.82,1,0,0.5,0.99,336086.1235
0.91,1,0.5,0.5,0.52,321386.5132
0.99,0.67,0.5,1,0.23,317022.2413
0.98,1,1,0,0.65,291463.9264
0.42,0.33,1,1,0.62,235581.7223
0.25,0.33,0.5,0.5,0.92,210833.6434
0.37,0.33,0,1,0.54,202327.0349
0.81,0,0.5,0,0.55,273187.0801
0.04,0.33,0,1,0.31,117680.9852
0.64,0,1,1,0.52,131909.588
0.32,0.33,0.5,0,0.03,207397.1364
0.87,0.33,0,0,0.56,341510.9109
0.47,1,0.5,1,1,197583.1127
0.94,0.67,0.5,1,0.52,361266.4476
0.3,0.33,1,0,0.69,142717.0069
0.81,1,0,1,0.87,338918.5678
0.98,1,0,0.5,0.87,250374.167
0.28,0.67,0,0.5,0.39,157694.6249
0.68,1,0,0.5,0.24,296784.692
1,1,0,0.5,0.62,299948.3533
0.97,0.67,1,0.5,0.73,188359.6439
0.03,0,0.5,0,0.52,171158.6558
0.88,0.67,1,1,0.75,287006.78
0.26,0.67,0.5,0.5,0.18,169462.9396
0.31,0.33,0,1,0.13,213900.7938
0.78,0.33,1,0,0.45,290320.4557
0.79,0,0.5,0,0.79,292182.2767
0.99,0.67,0.5,0.5,0.41,287283.7376
0.1,0.67,0.5,1,0.58,244764.6228
0.96,0,0,0,0.8,334186.2351
0.03,0.33,1,0,0.9,199460.2631
0.73,0.67,0.5,0,0.25,242567.8771
0.57,0,0,0.5,0.25,213681.4178
0.06,0.33,1,0.5,0.55,115703.4485
0.94,1,0.5,0,0.06,282278.5069
0.35,0,0,1,0.34,144909.6848
0.97,0,0.5,0.5,0.45,366520.9915
0.43,0.67,0,0.5,0.77,189452.1427
0.67,1,1,0,0.42,295660.9936
0,0.33,0.5,0,0.72,65088.05499
0.01,1,0,0.5,0.89,93228.14228
0.57,0.67,0,0,0.42,306776.2764
0.47,0.67,0,1,0.21,249494.8289
0.85,0.33,1,1,0.55,290435.6128
0.07,0.33,0,0,0.96,104851.1286
0.09,0.33,0.5,0.5,0.34,97152.07147
0.85,0.67,1,1,0.13,319568.7483
0.35,0.33,0.5,0.5,0.86,115172.7778
0.75,0.33,0,1,0.08,328371.0339
0.69,0.33,0,0.5,0.03,329258.724
0.61,0,0.5,1,0.35,230756.5508
0.11,0.33,0.5,0,0.75,139487.4711
0.82,0.67,1,0.5,0.92,321510.9158
0.14,0,0,0,0.44,154228.5078
0.55,0.67,1,0.5,0.54,274955.475
0.85,1,0,1,0.17,261648.4396
0.9,0,0.5,0.5,0.92,354501.2811
0.12,0.33,1,0.5,0.51,202049.4572
0.91,0,0,0.5,0.8,339094.2244
0.56,0.67,0.5,0.5,0.2,190025.885
0.49,0,1,0.5,0.82,156420.0885
0.34,1,1,1,0.65,209389.6211
0.09,0.33,1,0,0.63,178935.8262
0.33,0.33,0.5,0.5,0.8,167629.0437
0.97,1,1,1,0.97,303510.2158
0.09,0.67,0,0.5,0.72,244021.6441
0.73,0,0.5,0,0.62,258181.0526
0.55,0.67,1,1,0.55,211222.8503
0.75,0.67,0.5,0.5,0.15,170855.526
0.03,0.67,0,0.5,0.73,187711.6088
0.06,0.33,1,0,0.82,212046.1073
0.99,0,0.5,0.5,0.37,242328.5084
0.44,0.33,0.5,1,0.63,146489.478
0.94,0.33,0,1,0.41,412334.8302
0.53,0.33,0,0,0.92,282657.5673
0.11,0,0.5,1,0.34,73952.40053
1,1,1,0,0.61,349747.6241
0.61,0.33,1,1,0.3,262436.9486
0.92,0.33,0.5,0.5,0.87,252911.6959
0.43,0.33,0,0.5,0.7,265845.7708
0.89,0,1,0.5,0.42,358577.2927
0.31,0,1,1,0.15,115228.776
0.52,0.67,0,1,0.15,253997.9231
0.97,0.33,0,1,0.27,278865.9518
0.15,0.33,0,0,0.68,133562.7099
0.55,0,0.5,0.5,0.52,210758.1436
0.46,0,0.5,0,0.04,192029.0288
0.07,0.33,0.5,0,0.14,195632.9699
0.52,1,0,1,0.83,278031.3707
0.22,0.67,0.5,1,0.94,223102.0241
0.11,0.67,0,1,0.83,165232.0931
0.38,0.33,0.5,0.5,0.85,183910.388
0.79,0.67,0.5,0,0.96,346205.7682
0.22,0.67,1,1,0.59,226039.9027
0.39,0.33,0,0.5,0.93,111568.655
0.62,0.67,1,0,0.59,303961.9189
0.22,0,0,0.5,0.49,158244.0252
1,0.33,0.5,0.5,0.14,327055.1222
0.9,0,0.5,0.5,0.06,258699.872
0.33,0.33,0.5,0,0.92,148306.1935
0.53,0,0,0.5,0.75,285381.8048
0.21,0.67,0,0,0.17,98926.61254
0.77,1,0.5,0.5,0.15,309489.6373
0.4,0,1,1,0.21,162966.1692
0.3,0,0.5,0.5,0.52,222911.2082
0.21,1,0.5,1,0.32,101548.1491
0.65,1,0.5,1,0.32,211940.5541
0.74,0,0.5,1,0.52,244755.2929
0.45,0,1,1,0.48,248572.9902
0.47,0,1,0,0.28,170017.6777
0.95,0.33,1,1,0.23,335844.3213
0.37,0,0,1,0.89,241880.1529
0.7,0,0.5,0,0.37,262874.366
0.98,1,0,1,0.93,316113.7159
0.62,1,0.5,1,0.38,288720.3635
0.8,0.33,1,0,0.73,243961.1172
0.95,0.33,0.5,1,0.86,273072.4933
0.63,0.67,1,0,0.3,190565.9191
0.16,0,0.5,0,0.24,228176.3278
0.73,0,0.5,0.5,0.46,293791.4769
0.03,1,1,0,0.13,71787.52429
0.95,0.67,0.5,0,0.52,285308.4313
0.98,0,1,1,0.8,325214.1664
0.19,0.67,1,0,0.86,164462.765
0.13,0.33,0.5,0.5,0.45,169779.0842
0.13,0,1,1,0.32,116815.1774
0.18,0,0,0,0.17,202430.4522
0.67,0.33,0,0,0.54,200042.865
0.67,0,0.5,0,0.42,315562.1003
0.97,0.33,1,0.5,0.13,322099.4165
0.97,0.33,0,1,0.83,240291.1629
0.84,0.67,0,1,0.9,295541.7853
0.95,1,1,1,0.01,280936.1633
0.95,1,0,0,0.01,346104.4053
0.33,0.33,0,0.5,0.34,254984.1116
0.98,0.67,0.5,0,0.21,235191.0229
0.79,0.33,0.5,0,0.07,310309.9397
0.83,0.67,1,1,0.38,291341.8419
0.72,0.67,1,0.5,0.97,233624.7585
0.02,1,0,1,0,183783.63
0.92,1,0.5,0.5,0.62,327844.4567
0.3,0.67,1,0,0.18,204032.1715
0.36,1,0,0,0.37,236295.5479
0.96,0.67,0.5,1,0.54,337628.6079
0.65,0,1,0.5,0.11,372793.0159
0.3,0.33,0.5,0.5,0.3,253520.6742
0.19,1,0,0.5,0.06,79325.55503
0.06,0.33,0,0,0.48,192111.9597
0.79,1,0,1,0.38,275219.5166
0.99,0.33,0.5,1,0.75,287953.8345
0.06,0.33,1,0,0.11,76085.32833
0.83,1,1,1,0.65,372519.4508
0.13,1,0,0,0.94,91193.02454
0.55,1,0,0.5,0.46,242204.9139
0.75,1,0,0.5,0.89,336172.968
0.15,0.67,0,0,0.14,166435.6587
0,1,0.5,0.5,0.51,91634.11077
0.18,1,0,0,0.83,152145.4482
0.83,1,0,0.5,0.83,274601.6242
0.26,0,1,1,0.82,139199.0909
0.69,0.33,0.5,0,0.55,309291.0379
0.73,1,0,1,0.61,223149.5238
0.62,1,0.5,0,0.86,266249.2673
0.21,0.33,0,1,0.49,207591.1936
0.4,0.33,0.5,0,0.85,144921.2603
0.76,0.67,0,1,0.2,269248.6157
0.78,0.33,0,0,0.07,259287.2862
0.37,0.33,0.5,0.5,0.58,232348.3874
0.18,0,0,0,0.87,79992.90015
0.16,0.67,0,0,0.42,233173.9259
0.27,0,0.5,0,0.48,204731.6011
0.46,0.33,1,0.5,0.37,146581.4847
0.54,1,1,1,0.46,210266.8213
0.78,0.67,0,0.5,0.34,312369.5273
0.75,0.33,0.5,0.5,0.96,326654.1291
0.43,0.33,1,1,0.07,172459.5239
0.59,1,0.5,0,0.65,218227.0911
0.39,1,1,0,0.77,240756.9332
0.17,1,0,1,0.52,136478.8831
0.79,0.67,0.5,0.5,0.35,247568.4467
0.4,0,0,1,0.38,228573.9463
0.17,0.67,0,0,0.99,168996.3565
0.14,1,0,1,0,284623.8988
0.48,0.67,0.5,1,0.56,163628.2961
0.36,1,1,0,0.66,125414.0668
0.89,0,0,0.5,0,255120.1045
0.72,0.67,0.5,1,0.23,347674.5078
0.25,0,1,0,0.37,188190.1025
0.56,0,0,0,0.61,246044.648
0.34,1,1,0.5,0.56,232813.4305
0.04,0.67,1,0,0.04,96051.88395
0.31,0.67,0.5,0.5,0.45,208044.8254
0.62,0,0.5,0,0,260832.9834
0.47,1,0.5,1,0.14,278366.301
0.18,0,1,1,0.1,155229.5293
0.31,0,1,1,0.89,145945.59
0.25,0,0.5,0,0.8,144965.5929
0.79,0,1,1,0.83,313530.583
0.6,0.67,1,0.5,0.41,169842.2572
0.29,0.33,1,1,0.72,167450.5872
0.63,0.67,0.5,1,0.55,327732.6501
0.12,1,0,0,0.03,144991.4217
0.25,0.33,0,0.5,0.42,257511.1252
0.21,0,0.5,0.5,0.89,221873.1634
0.67,0.67,1,1,0.94,290632.9954
0.56,0.33,0.5,0.5,0.94,238807.109
0.11,0,0,1,1,198390.9111
0.76,0.67,0.5,0.5,0.49,275777.2184
0.77,0.33,0,0,0.01,208244.1463
0.65,0.67,0,1,0.03,279250.1213
0.94,0.33,0.5,1,0.65,317461.6644
0.87,1,0.5,0.5,0.82,337685.5497
0.5,0.67,0,1,0.13,265940.9324
0.6,0.67,1,0,0.35,279134.3697
0.16,0.33,1,1,0.01,142232.9233
0.32,1,0,0,0.18,145108.2973
0.73,0.67,1,1,0.01,274319.2977
0.2,1,0,0.5,0.86,101848.1878
0.76,1,0,0,0.82,198623.3213
0.19,0.67,0,0.5,0.24,112179.5726
0.66,0,0.5,1,0.11,232145.8915
0.37,0.33,0.5,1,0.83,278677.6118
0.41,0.67,0.5,1,0.73,265025.813
0.34,1,0,0.5,0.14,184115.4878
0.26,0.33,0.5,0.5,0.86,197247.5715
0.89,0.67,1,1,0.28,256183.1191
0.47,0.33,1,1,0.24,237734.0478
0.61,0.33,0.5,0,0.32,271700.1361
0.46,1,0.5,1,0.15,141156.5569
0.77,0,0,0,0.86,292276.3447
0.46,0,0.5,0.5,0.07,227335.8455
0.32,0.33,0.5,1,0.08,131385.9208
0.21,1,0.5,0.5,0.24,259641.6476
0.25,1,0,1,0.87,206455.5919
0.36,0.67,1,0,0.51,177820.9738
0.64,0.33,0,0,0.99,247065.4768
0.77,0.67,0.5,1,0.7,245602.1694
0.04,1,0.5,0,0.27,93508.18931
0.24,0.33,1,1,0.85,146596.083
0.6,0,0.5,0.5,0.49,332432.6719
0.23,0,0,0.5,0.39,94189.0445
0.09,0.67,0,0,0.59,133428.9265
0.15,0.33,0,0.5,0.28,105983.6122
0.77,1,0,0,0.92,272223.936
0.89,0.67,0.5,1,0.39,350051.2271
0.46,0,0,0,0.25,221246.5283
0.15,1,0.5,0,0.46,173197.3681
0.98,0.33,0,1,0.1,303589.2989
0.38,0,1,0.5,0.24,190448.816
0.83,1,1,0.5,0.04,328296.0103
0.92,0,0,0.5,0.24,315656.7015
0.65,0.33,1,0,0.66,299145.1819
0.78,0.67,1,1,0.1,300674.6923
0.93,1,1,0.5,0.25,301714.4433
0.19,1,1,0,0.32,235627.2472
0.84,0.33,0.5,0,0.68,172486.1954
0.59,0,0,0,0.21,235042.7988
0.25,0,1,1,0.75,276324.2829
0.72,0,0.5,1,0.9,273146.7651
0.26,1,1,0,0.62,232142.4977
0.69,1,0.5,0.5,0.2,187873.9793
0.28,0,0,0,0.11,240874.104
0.89,1,0.5,0.5,0.58,403980.1709
0.61,0.67,0,0,0.04,270797.0422
0.53,0.33,0.5,1,0.58,232153.8262
0.13,0.33,0.5,0.5,0.75,109273.3332
0.21,1,1,1,0.8,179829.0514
0.78,0.67,1,1,0.96,296598.5301
0.79,0.67,0.5,1,0.08,260377.8622
0.15,0,0.5,1,0.69,162728.1917
0.47,0.33,0.5,0.5,0.92,258390.9784
0.98,0.33,0,1,0.93,344149.8621
0.53,0.33,0.5,0.5,0,213510.4526
0.76,1,0,0,0.24,294701.1192
0.83,0.67,0,0,0.08,263198.8321
0.27,0,0,0,0.77,235316.0302
0.85,1,0,0,0.07,283205.4127
